"id";"submitdate";"lastpage";"startlanguage";"seed";"token";"Q1";"Q2";"Q3";"Q4";"Q5";"Q6";"Q7";"Q8";"Q9";"Q10";"Q11";"Q12"
"602";"1980-01-01 00:00:00";"2";"en";"1718140009";"YQpCarCoqUaxXCa";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Agree Strongly";"No";"Medium Experience";"No";"Not Listed";"Full Professor"
"603";"1980-01-01 00:00:00";"2";"en";"1388268594";"n9FycbvE2ygT9R6";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Prefer Not To Answer";"High Experience";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer"
"604";"1980-01-01 00:00:00";"2";"en";"540259973";"S0jdK6ZD1ba7L6E";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Disagree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Research Associate"
"605";"1980-01-01 00:00:00";"2";"en";"213780506";"DtscyaWpRHQ8XR2";"Agree Slightly";"Agree Slightly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Disagree Slightly";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Prefer Not To Answer";"PhD. Student"
"607";"1980-01-01 00:00:00";"2";"en";"1200400720";"hWY5z9SkVf0u9Yk";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Yes";"Medium Experience";"Yes";"Prefer Not To Answer";"Lecturer"
"609";"1980-01-01 00:00:00";"2";"en";"1882164510";"ywy9Gm4GaBy4HUd";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Yes";"High Experience";"Yes";"Female";"Assistant Professor"
"610";"1980-01-01 00:00:00";"2";"en";"1976211733";"ymjpdaMRrchEgfH";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Prefer Not To Answer";"Associate Professor"
"611";"1980-01-01 00:00:00";"2";"en";"1174038105";"n91CkmJerE7IM9C";"Agree Strongly";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"No";"Low Experience";"Yes";"Male";"PostDoctoral"
"613";"1980-01-01 00:00:00";"2";"en";"651656246";"gyg1wxaIQEidVDa";"Disagree Slightly";"Disagree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Prefer Not To Answer";"Yes";"Low Experience";"Yes";"Male";"PhD. Student"
"615";"1980-01-01 00:00:00";"2";"en";"704963238";"9MjKS670VxHpukQ";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Male";"Assistant Professor"
"616";"1980-01-01 00:00:00";"2";"en";"542932559";"VkuKuXhZipUZWME";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"618";"1980-01-01 00:00:00";"2";"en";"363596826";"8GIQaYCxIkZXq5Z";"Agree Moderately";"Prefer Not To Answer";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Strongly";"Prefer Not To Answer";"Yes";"High Experience";"No";"Male";"Full Professor"
"619";"1980-01-01 00:00:00";"2";"en";"815127917";"jWCdpzOAQeLEdh3";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"PostDoctoral"
"621";"1980-01-01 00:00:00";"2";"en";"1582190186";"q5x4EzIxlY25z6t";"Agree Strongly";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Yes";"Medium Experience";"Yes";"Female";"Associate Professor"
"623";"1980-01-01 00:00:00";"2";"en";"1740743187";"Xn5PFdLPDwTO3aV";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Disagree Moderately";"No";"Medium Experience";"Yes";"Female";"Prefer Not To Answer"
"624";"1980-01-01 00:00:00";"2";"en";"304419284";"gUc0UBsGabgxLL5";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Yes";"Medium Experience";"Yes";"Male";"Associate Professor"
"625";"1980-01-01 00:00:00";"2";"en";"738457117";"8AEpL4TYl1j6yFP";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Strongly";"Agree Slightly";"No";"High Experience";"Yes";"Male";"Full Professor"
"626";"1980-01-01 00:00:00";"2";"en";"1224573014";"8IzchdiHMgFxw2R";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Disagree Strongly";"Agree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"628";"1980-01-01 00:00:00";"2";"en";"1931108926";"JWH2PxqIl5fDNJW";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Disagree Moderately";"Agree Strongly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"629";"1980-01-01 00:00:00";"2";"en";"820544135";"pvgEg03mjUMKnj0";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"631";"1980-01-01 00:00:00";"2";"en";"61884362";"ur28AieOjJ9f7ag";"Agree Moderately";"Agree Strongly";"Disagree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Strongly";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"632";"1980-01-01 00:00:00";"2";"en";"236888039";"6bnVHsu8wlwy78y";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Agree Strongly";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"633";"1980-01-01 00:00:00";"2";"en";"1786772370";"Ra51dI1zbj5tSrd";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Assistant Professor"
"634";"1980-01-01 00:00:00";"2";"en";"1673479728";"spbkRlj2s4cgazs";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Male";"Assistant Professor"
"636";"1980-01-01 00:00:00";"2";"en";"1535650323";"zgRLy4XKz1panCV";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Strongly";"Disagree Strongly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"637";"1980-01-01 00:00:00";"2";"en";"2136150129";"SuFEYHKaPJ5t5l6";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"638";"1980-01-01 00:00:00";"2";"en";"527723347";"IKm1alHxfIw3jqM";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"641";"1980-01-01 00:00:00";"2";"en";"1608589888";"F1a133mD64SzCCr";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Yes";"Medium Experience";"Yes";"Male";"Full Professor"
"642";"1980-01-01 00:00:00";"2";"en";"654744498";"dEKxKWwlBill9tw";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"643";"1980-01-01 00:00:00";"2";"en";"1301412179";"rFLP8qudJOdNKIZ";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Disagree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"644";"1980-01-01 00:00:00";"2";"en";"397339285";"iE4hIljF3QX5zop";"Agree Strongly";"Agree Strongly";"Disagree Slightly";"Agree Strongly";"Agree Moderately";"Disagree Moderately";"Disagree Moderately";"Yes";"High Experience";"Yes";"Male";"Assistant Professor"
"646";"1980-01-01 00:00:00";"2";"en";"533929788";"czrIwkNNtB2lKED";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Disagree Slightly";"Yes";"Medium Experience";"Yes";"Male";"Associate Professor"
"647";"1980-01-01 00:00:00";"2";"en";"1365053269";"qVcn9oqEXdjXBJg";"Agree Moderately";"Prefer Not To Answer";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"649";"1980-01-01 00:00:00";"2";"en";"914715848";"JaC0Wwqw14cCPuV";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Disagree Slightly";"Disagree Strongly";"Disagree Moderately";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"650";"1980-01-01 00:00:00";"2";"en";"1333262202";"zlFv8L1C2rbAE1B";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Yes";"Medium Experience";"Yes";"Male";"PhD. Student"
"651";"1980-01-01 00:00:00";"2";"en";"1271185458";"TAyH9z8OzaN5Mxq";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Yes";"Medium Experience";"Yes";"Male";"PostDoctoral"
"652";"1980-01-01 00:00:00";"2";"en";"2036879279";"ISLcajhcfP7naUR";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Male";"PhD. Student"
"653";"1980-01-01 00:00:00";"2";"en";"689234661";"QNYtPyg3oonoV5l";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Agree Moderately";"Yes";"Medium Experience";"Yes";"Male";"Assistant Professor"
"654";"1980-01-01 00:00:00";"2";"en";"119820843";"PgU9azPxnh3dATX";"Agree Strongly";"Disagree Moderately";"Disagree Slightly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Moderately";"No";"Low Experience";"No";"Male";"PhD. Student"
"655";"1980-01-01 00:00:00";"2";"en";"1477252670";"q05MzdL7MN4fwoJ";"Agree Slightly";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Disagree Slightly";"Disagree Slightly";"Disagree Slightly";"Yes";"Medium Experience";"Yes";"Female";"PostDoctoral"
"657";"1980-01-01 00:00:00";"2";"en";"1919179440";"n3gBaLTbWbFq2jt";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Assistant Professor"
"658";"1980-01-01 00:00:00";"2";"en";"1802730299";"wZRejycqSVG6Iwb";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Agree Slightly";"Disagree Strongly";"Disagree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"659";"1980-01-01 00:00:00";"2";"en";"1243130258";"nPgvDAzbQkHGkyr";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Disagree Moderately";"Agree Moderately";"Disagree Strongly";"Agree Moderately";"No";"Medium Experience";"Yes";"Male";"PostDoctoral"
"661";"1980-01-01 00:00:00";"2";"en";"1582028736";"MJVDB54wdKdHn4M";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Moderately";"Agree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"662";"1980-01-01 00:00:00";"2";"en";"809417097";"CUE4gpHI7MBzUhU";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Prefer Not To Answer";"Prefer Not To Answer";"No";"High Experience";"No";"Male";"Associate Professor"
"664";"1980-01-01 00:00:00";"2";"en";"1394050948";"w7VpP29yHj4c654";"Agree Slightly";"Agree Slightly";"Disagree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"665";"1980-01-01 00:00:00";"2";"en";"70498565";"EsHVIaeX9gz1OeE";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Prefer Not To Answer";"No";"Medium Experience";"Prefer Not To Answer";"Male";"Associate Professor"
"666";"1980-01-01 00:00:00";"2";"en";"774589738";"v60n4IfVs0zDte0";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Disagree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"667";"1980-01-01 00:00:00";"2";"en";"578908646";"VnKX10CeizuRYVd";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Disagree Moderately";"Disagree Moderately";"Disagree Slightly";"Agree Moderately";"Yes";"Medium Experience";"No";"Male";"Prefer Not To Answer"
"668";"1980-01-01 00:00:00";"2";"en";"11407014";"ElW3HsW0oR5VG18";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Slightly";"Disagree Slightly";"Yes";"High Experience";"No";"Male";"Assistant Professor"
"669";"1980-01-01 00:00:00";"2";"en";"1254313805";"S9QKaFOMacs7vPL";"Agree Strongly";"Agree Moderately";"Disagree Slightly";"Disagree Slightly";"Disagree Slightly";"Disagree Strongly";"Disagree Slightly";"No";"Medium Experience";"Yes";"Male";"Prefer Not To Answer"
"671";"1980-01-01 00:00:00";"2";"en";"787525908";"uwwdH2XCQafdnRG";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Disagree Moderately";"Agree Slightly";"Agree Moderately";"No";"Low Experience";"No";"Male";"PhD. Student"
"674";"1980-01-01 00:00:00";"2";"en";"1661489162";"cch56AX61suLPr3";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Disagree Slightly";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"675";"1980-01-01 00:00:00";"2";"en";"782428907";"uhpQOoHXd8A9OaQ";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Disagree Strongly";"Disagree Moderately";"Disagree Strongly";"Prefer Not To Answer";"No";"High Experience";"No";"Male";"Full Professor"
"678";"1980-01-01 00:00:00";"2";"en";"1917450763";"gC94naozM5MHyMz";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"679";"1980-01-01 00:00:00";"2";"en";"1104318649";"7xIjVVo9P176dmc";"Agree Strongly";"Agree Slightly";"Disagree Slightly";"Agree Slightly";"Disagree Slightly";"Disagree Moderately";"Disagree Strongly";"Yes";"Medium Experience";"Yes";"Female";"Associate Professor"
"680";"1980-01-01 00:00:00";"2";"en";"1641148356";"wcMTzDd6P2jn0Un";"Agree Strongly";"Disagree Slightly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Prefer Not To Answer";"Associate Professor"
"681";"1980-01-01 00:00:00";"2";"en";"758218961";"4H7u2HzMd7N94zG";"Agree Slightly";"Agree Strongly";"Disagree Moderately";"Disagree Slightly";"Disagree Moderately";"Agree Moderately";"Agree Slightly";"No";"Medium Experience";"Yes";"Female";"Prefer Not To Answer"
"682";"1980-01-01 00:00:00";"2";"en";"773335010";"79Z4IZLe0svpNBy";"Agree Strongly";"Agree Slightly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Prefer Not To Answer";"Full Professor"
"683";"1980-01-01 00:00:00";"2";"en";"79941305";"hZLVKszqU0RvR7H";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Disagree Moderately";"Agree Strongly";"No";"Medium Experience";"No";"Female";"PhD. Student"
"684";"1980-01-01 00:00:00";"2";"en";"1085918919";"nyZyCw0xzxHfQcq";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Disagree Moderately";"Disagree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"685";"1980-01-01 00:00:00";"2";"en";"1007275827";"ZwJh6tHAaFAIbyw";"Agree Moderately";"Agree Strongly";"Disagree Moderately";"Disagree Moderately";"Agree Strongly";"Disagree Strongly";"Disagree Slightly";"No";"Low Experience";"No";"Male";"Assistant Professor"
"686";"1980-01-01 00:00:00";"2";"en";"1733062163";"8nm5Ae6MOrDmrKK";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"687";"1980-01-01 00:00:00";"2";"en";"1797061158";"CaWWoF0VzsDnkXx";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"690";"1980-01-01 00:00:00";"2";"en";"1170461077";"SbtHFazONpyC6o7";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"693";"1980-01-01 00:00:00";"2";"en";"1264453719";"KW59zdqMsGfPYqi";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Strongly";"Disagree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"696";"1980-01-01 00:00:00";"2";"en";"1457716231";"HfjBNOuagbQBHR6";"Agree Strongly";"Disagree Strongly";"Agree Strongly";"Agree Strongly";"Disagree Strongly";"Disagree Strongly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"698";"1980-01-01 00:00:00";"2";"en";"1281744586";"YcNdc2wjfFY18Zt";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Slightly";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"699";"1980-01-01 00:00:00";"2";"en";"375312760";"2DzzPsNhvORpGtk";"Agree Moderately";"Disagree Slightly";"Agree Strongly";"Agree Strongly";"Disagree Moderately";"Agree Strongly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"700";"1980-01-01 00:00:00";"2";"en";"972262089";"qW8cz1FIEALBjem";"Agree Moderately";"Disagree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Prefer Not To Answer"
"701";"1980-01-01 00:00:00";"2";"en";"514367548";"71XwG4W3rPSTUTa";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Disagree Slightly";"Yes";"Medium Experience";"Yes";"Male";"Full Professor"
"702";"1980-01-01 00:00:00";"2";"en";"1490196468";"XaXAMxxghN1oxn8";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Disagree Slightly";"Disagree Moderately";"Agree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"703";"1980-01-01 00:00:00";"2";"en";"2010150502";"kqo2GALu7GzbUwE";"Agree Strongly";"Prefer Not To Answer";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Yes";"Medium Experience";"Yes";"Female";"Full Professor"
"704";"1980-01-01 00:00:00";"2";"en";"10061458";"EumrU3gTB0b8q3q";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer"
"705";"1980-01-01 00:00:00";"2";"en";"1074174729";"oYCX1KBiLbchAZ3";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Slightly";"Prefer Not To Answer";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Female";"Lecturer"
"707";"1980-01-01 00:00:00";"2";"en";"1112268138";"ktb5eozGJtFMsKX";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"710";"1980-01-01 00:00:00";"2";"en";"1656369021";"rpFahaUhoS8Uho6";"Agree Strongly";"Disagree Moderately";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"711";"1980-01-01 00:00:00";"2";"en";"775031178";"GoQTrWuWrnl9PzQ";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"No";"Medium Experience";"No";"Female";"Instructor"
"713";"1980-01-01 00:00:00";"2";"en";"155461913";"GoxYSehcUjaQzod";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Female";"Full Professor"
"714";"1980-01-01 00:00:00";"2";"en";"1757722067";"povLF5JAFaD4dbI";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Prefer Not To Answer";"Yes";"Low Experience";"Yes";"Female";"Prefer Not To Answer"
"716";"1980-01-01 00:00:00";"2";"en";"1954025122";"auTLF7h3fZZu9M6";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Disagree Moderately";"Yes";"High Experience";"Yes";"Female";"Full Professor"
"717";"1980-01-01 00:00:00";"2";"en";"1128451830";"dhJMLwjcSMUBhqq";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Disagree Moderately";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"718";"1980-01-01 00:00:00";"2";"en";"1027017404";"5mhMjdAdZZzX6LO";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Agree Moderately";"No";"High Experience";"No";"Male";"Full Professor"
"720";"1980-01-01 00:00:00";"2";"en";"946986380";"tPJJAFehzlOgbcR";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"No";"Female";"Associate Professor"
"721";"1980-01-01 00:00:00";"2";"en";"1308678652";"3fIOU0b1UKyGmyG";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Yes";"Low Experience";"Yes";"Male";"Research Associate"
"722";"1980-01-01 00:00:00";"2";"en";"1784774942";"taglvI1ZBYbtIvK";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Prefer Not To Answer";"Agree Strongly";"Agree Slightly";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Research Associate"
"726";"1980-01-01 00:00:00";"2";"en";"1848590109";"R8jKeejqeWv4JiU";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Agree Slightly";"Agree Moderately";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"No";"Male";"Full Professor"
"727";"1980-01-01 00:00:00";"2";"en";"742042453";"pxxQOVqLzqmJZFz";"Agree Slightly";"Agree Slightly";"Disagree Moderately";"Disagree Slightly";"Disagree Slightly";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"729";"1980-01-01 00:00:00";"2";"en";"1434349505";"hGIF4e3u4vmqCOA";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Yes";"High Experience";"Yes";"Prefer Not To Answer";"Full Professor"
"730";"1980-01-01 00:00:00";"2";"en";"1123551977";"Z5oVzqAYGmlm9Wv";"Agree Moderately";"Agree Strongly";"Prefer Not To Answer";"Agree Moderately";"Agree Moderately";"Disagree Moderately";"Prefer Not To Answer";"No";"High Experience";"No";"Male";"Assistant Professor"
"732";"1980-01-01 00:00:00";"2";"en";"157141209";"WiUg2ET1yoW8mS0";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Disagree Moderately";"Disagree Strongly";"Prefer Not To Answer";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"733";"1980-01-01 00:00:00";"2";"en";"215400099";"GubacBllejGn1XI";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Disagree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"734";"1980-01-01 00:00:00";"2";"en";"254611477";"sHgdwtjWWXvH4tn";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Yes";"Medium Experience";"No";"Male";"Assistant Professor"
"735";"1980-01-01 00:00:00";"2";"en";"2038236067";"nCMN5WRKykEMYKc";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"No";"Prefer Not To Answer";"No";"Male";"Prefer Not To Answer"
"736";"1980-01-01 00:00:00";"2";"en";"993218908";"LecfLtBbAwnlBTT";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"737";"1980-01-01 00:00:00";"2";"en";"993416280";"1zcZk6DaV6qz9ta";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Prefer Not To Answer";"Agree Slightly";"Prefer Not To Answer";"Disagree Moderately";"No";"Medium Experience";"No";"Male";"Research Associate"
"738";"1980-01-01 00:00:00";"2";"en";"1247804669";"WDs7hb8GMt1Cs5x";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Agree Slightly";"Disagree Moderately";"Disagree Strongly";"Agree Slightly";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"739";"1980-01-01 00:00:00";"2";"en";"860611165";"Q18eOHS0Yzfsl9y";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Yes";"Medium Experience";"Yes";"Female";"Associate Professor"
